date,open,high,low,close,volume,Name
4/5/2017,910.82,923.72,905.62,909.28,7508370,AMZN
4/6/2017,913.8,917.1899,894.4927,898.28,6344065,AMZN
4/7/2017,899.65,900.09,889.31,894.88,3707367,AMZN
4/10/2017,899.63,908.51,899,907.04,3184301,AMZN
4/11/2017,907.04,911.24,897.5,902.36,3012743,AMZN
4/12/2017,903.09,904.09,895.2501,896.23,2456140,AMZN
4/13/2017,891.45,894.97,884.49,884.67,3174583,AMZN
4/17/2017,887.5,902.38,887.5,901.99,2854673,AMZN
4/18/2017,900.99,909.61,900.78,903.78,2999238,AMZN
4/19/2017,907.84,910.5,897.369,899.2,2870242,AMZN
4/20/2017,899.7,905.32,896.29,902.06,2814441,AMZN
4/21/2017,902.67,903.65,896.77,898.53,2420494,AMZN
4/24/2017,908.68,909.99,903.82,907.41,3122893,AMZN
4/25/2017,907.04,909.48,903,907.62,3380639,AMZN
4/26/2017,910.3,915.749,907.56,909.29,2608948,AMZN
4/27/2017,914.39,921.86,912.11,918.38,5305543,AMZN
4/28/2017,948.83,949.59,924.3335,924.99,7364681,AMZN
5/1/2017,927.8,954.4,927.8,948.23,5466544,AMZN
5/2/2017,946.645,950.1,941.413,946.94,3848835,AMZN
5/3/2017,946,946,935.9,941.03,3582686,AMZN
5/4/2017,944.75,945,934.215,937.53,2418381,AMZN
5/5/2017,940.52,940.79,930.3,934.15,2866397,AMZN
5/8/2017,940.95,949.05,939.21,949.04,3415731,AMZN
5/9/2017,952.8,957.89,950.2,952.82,3262113,AMZN
5/10/2017,953.5,953.7499,945,948.95,2096512,AMZN
5/11/2017,945.11,950.29,940.775,947.62,2194070,AMZN
5/12/2017,954.5,962.79,951.53,961.35,3625857,AMZN
5/15/2017,958.73,963.15,956.055,957.97,4270625,AMZN
5/16/2017,961,970.06,960.91,966.07,3126051,AMZN
5/17/2017,954.7,960.3957,944.12,944.76,5145578,AMZN
5/18/2017,944.8,962.75,944.76,958.49,3939347,AMZN
5/19/2017,962.84,968.92,959.72,959.84,3972089,AMZN
5/22/2017,964,971.38,962.9,970.67,2642217,AMZN
5/23/2017,975.02,975.2,966.85,971.54,2415594,AMZN
5/24/2017,976,981,970.23,980.35,2463052,AMZN
5/25/2017,984.85,999,982.11,993.38,4822032,AMZN
5/26/2017,995,998.65,989.2491,995.78,3469154,AMZN
5/30/2017,996.51,1001.2,995.52,996.7,3263069,AMZN
5/31/2017,1000,1000.12,982.16,994.62,3913115,AMZN
6/1/2017,998.59,998.99,991.37,995.95,2454841,AMZN
6/2/2017,998.99,1008.48,995.67,1006.73,3752328,AMZN
6/5/2017,1007.23,1013.21,1003.51,1011.34,2719859,AMZN
6/6/2017,1012,1016.5,1001.25,1003,3346432,AMZN
6/7/2017,1005.95,1010.25,1002,1010.07,2823041,AMZN
6/8/2017,1012.06,1013.61,1006.11,1010.27,2767857,AMZN
6/9/2017,1012.5,1012.99,927,978.31,7647692,AMZN
6/12/2017,967,975.95,945,964.91,9447233,AMZN
6/13/2017,977.99,984.5,966.1,980.79,4580011,AMZN
6/14/2017,988.59,990.34,966.71,976.47,3974900,AMZN
6/15/2017,958.7,965.73,950.86,964.17,5373865,AMZN
6/16/2017,996,999.75,982,987.71,11472662,AMZN
6/19/2017,1017,1017,989.9,995.17,5043408,AMZN
6/20/2017,998,1004.88,992.02,992.59,4076828,AMZN
6/21/2017,998.7,1002.72,992.6518,1002.23,2922473,AMZN
6/22/2017,1002.23,1006.96,997.2,1001.3,2253433,AMZN
6/23/2017,1002.54,1004.62,998.02,1003.74,2879145,AMZN
6/26/2017,1008.5,1009.8,992,993.98,3386157,AMZN
6/27/2017,990.69,998.8,976,976.78,3782389,AMZN
6/28/2017,978.55,990.68,969.21,990.33,3737567,AMZN
6/29/2017,979,987.56,965.25,975.93,4302968,AMZN
6/30/2017,980.12,983.47,967.61,968,3390345,AMZN
7/3/2017,972.79,974.49,951.0001,953.66,2909108,AMZN
7/5/2017,961.53,975,955.25,971.4,3652955,AMZN
7/6/2017,964.66,974.4,959.02,965.14,3259613,AMZN
7/7/2017,969.55,980.11,969.14,978.76,2643387,AMZN
7/10/2017,985,999.4392,983.5,996.47,3546268,AMZN
7/11/2017,993,995.99,983.72,994.13,2982726,AMZN
7/12/2017,1000.65,1008.55,998.1,1006.51,3608574,AMZN
7/13/2017,1004.62,1006.88,995.9,1000.63,2880769,AMZN
7/14/2017,1002.4,1004.45,996.89,1001.81,2102469,AMZN
7/17/2017,1004.69,1014.75,1003.81,1010.04,3712587,AMZN
7/18/2017,1006,1026.03,1004,1024.45,4007624,AMZN
7/19/2017,1025,1031.59,1022.5,1026.87,2963964,AMZN
7/20/2017,1031.59,1034.97,1022.51,1028.7,3097487,AMZN
7/21/2017,1021.28,1026.1,1011,1025.67,2734577,AMZN
7/24/2017,1028.34,1043.01,1027.43,1038.95,3288020,AMZN
7/25/2017,1038.05,1043.33,1032.48,1039.87,2447629,AMZN
7/26/2017,1043.2,1053.2,1043.2,1052.8,2921253,AMZN
7/27/2017,1069.55,1083.31,1040.18,1046,10991715,AMZN
7/28/2017,1012.14,1032.85,1001,1020.04,7709420,AMZN
7/31/2017,1019.05,1019.05,987.02,987.78,7352063,AMZN
8/1/2017,990.65,995,987.14,992.27,2650376,AMZN
8/2/2017,1001.77,1003.21,981.73,995.89,4069993,AMZN
8/3/2017,999.47,999.5,984.59,986.92,3255764,AMZN
8/4/2017,989.68,991.672,982,987.58,2730308,AMZN
8/7/2017,990.65,995,987.14,992.27,2676607,AMZN
8/8/2017,994.35,996.28,985.79,989.84,2902815,AMZN
8/9/2017,982.6,988,975.27,982.01,3569731,AMZN
8/10/2017,976.295,979.86,954.68,956.92,5684068,AMZN
8/11/2017,960,970.39,951.38,967.99,3468017,AMZN
8/14/2017,978.41,985.5,976.19,983.3,3172892,AMZN
8/15/2017,988.9,991.74,982,982.74,2549295,AMZN
8/16/2017,981.65,986.4605,973.22,978.18,3132066,AMZN
8/17/2017,977.84,977.84,960.32,960.57,3512397,AMZN
8/18/2017,961.4,965.43,954.65,958.47,3284821,AMZN
8/21/2017,957.57,961.2,945.46,953.29,3164483,AMZN
8/22/2017,955.52,967.93,955.495,966.9,2749970,AMZN
8/23/2017,959.38,962,954.2,958,2668264,AMZN
8/24/2017,957.42,959,941.14,952.45,5195726,AMZN
8/25/2017,956,957.621,944.1,945.26,3324791,AMZN
8/28/2017,946.54,953,942.25,946.02,2596737,AMZN
8/29/2017,940,956,936.33,954.06,2874299,AMZN
8/30/2017,958.44,969.41,956.9062,967.59,2904604,AMZN
8/31/2017,974.7,981,972.76,980.6,3331488,AMZN
9/1/2017,984.2,984.5,976.875,978.25,2535917,AMZN
9/5/2017,975.4,976.7699,960.37,965.27,2998649,AMZN
9/6/2017,968.32,971.84,960.6,967.8,2129861,AMZN
9/7/2017,974,980.59,972.55,979.47,2566794,AMZN
9/8/2017,979.1,979.88,963.47,965.9,2605322,AMZN
9/11/2017,974.46,981.94,974.22,977.96,2186666,AMZN
9/12/2017,983.27,984.6718,975.517,982.58,2481066,AMZN
9/13/2017,983.97,1000,979.42,999.6,3374650,AMZN
9/14/2017,996.8,998.56,987.74,992.21,3913263,AMZN
9/15/2017,993.01,996.25,984.03,986.79,3760183,AMZN
9/18/2017,990.4,992.7922,968.17,974.19,3411324,AMZN
9/19/2017,977.25,978.24,967.46,969.86,2671054,AMZN
9/20/2017,971.79,974.81,962.1626,973.21,2888795,AMZN
9/21/2017,971.31,971.7,962.02,964.65,2337576,AMZN
9/22/2017,961.01,965.61,954.42,955.1,2641787,AMZN
9/25/2017,949.31,949.42,932.89,939.79,5123997,AMZN
9/26/2017,945.49,948.63,931.75,938.6,3564848,AMZN
9/27/2017,948,955.3,943.3,950.87,3148933,AMZN
9/28/2017,951.86,959.7,950.101,956.4,2522567,AMZN
9/29/2017,960.11,964.83,958.375,961.35,2543759,AMZN
10/2/2017,964,967.305,952.1201,959.19,2442937,AMZN
10/3/2017,958,963.69,950.37,957.1,2666574,AMZN
10/4/2017,954.21,967.79,954.05,965.45,2527352,AMZN
10/5/2017,970,981.51,969.64,980.85,3229224,AMZN
10/6/2017,975.64,995.75,975.64,989.58,3782067,AMZN
10/9/2017,993.24,998.5,987.5,990.99,2938586,AMZN
10/10/2017,996.67,997.95,980.099,987.2,3084921,AMZN
10/11/2017,991.27,995.5,986.695,995,2337113,AMZN
10/12/2017,996.81,1008.44,992.4,1000.93,4067317,AMZN
10/13/2017,1007,1007.77,1001.03,1002.94,2431462,AMZN
10/16/2017,1008.44,1009.57,1001.04,1006.34,2008908,AMZN
10/17/2017,1005.59,1011.47,1004.38,1009.13,2319742,AMZN
10/18/2017,1009.27,1022.31,996.55,997,2499681,AMZN
10/19/2017,990,991.05,980.24,986.61,3108197,AMZN
10/20/2017,993.53,994.62,982,982.91,2365122,AMZN
10/23/2017,986.73,986.775,962.5,966.3,3494100,AMZN
10/24/2017,969,979.85,965,975.9,2723935,AMZN
10/25/2017,978,984.44,966.24,972.91,3033113,AMZN
10/26/2017,980.33,982.9,968.55,972.43,5618675,AMZN
10/27/2017,1058.14,1105.58,1050.55,1100.95,16565021,AMZN
10/30/2017,1095.01,1122.79,1093.56,1110.85,6613064,AMZN
10/31/2017,1109,1110.54,1101.12,1105.28,3476967,AMZN
11/1/2017,1105.4,1108.97,1096.74,1103.68,3755511,AMZN
11/2/2017,1097.81,1101.93,1086.87,1094.22,3684876,AMZN
11/3/2017,1091.15,1112.68,1088.52,1111.6,3751480,AMZN
11/6/2017,1109.15,1125.41,1108.77,1120.66,3381138,AMZN
11/7/2017,1124.74,1130.6,1117.5,1123.17,2688977,AMZN
11/8/2017,1122.82,1135.54,1119.11,1132.88,2581451,AMZN
11/9/2017,1125.96,1129.62,1115.77,1129.13,3725774,AMZN
11/10/2017,1126.1,1131.75,1124.06,1125.35,2179937,AMZN
11/13/2017,1123,1139.9,1122.34,1129.17,2918439,AMZN
11/14/2017,1130.11,1138,1123.89,1136.84,3138423,AMZN
11/15/2017,1127.01,1131.75,1121.63,1126.69,3928680,AMZN
11/16/2017,1130.16,1138.16,1130.05,1137.29,2213322,AMZN
11/17/2017,1138.28,1138.8,1125.81,1129.88,2413388,AMZN
11/20/2017,1129.77,1133.42,1122.55,1126.31,2163855,AMZN
11/21/2017,1132.86,1140,1128.2,1139.49,2479397,AMZN
11/22/2017,1141,1160.27,1141,1156.16,3555273,AMZN
11/24/2017,1160.7,1186.84,1160.7,1186,3528011,AMZN
11/27/2017,1202.66,1213.41,1191.15,1195.83,6744045,AMZN
11/28/2017,1204.88,1205.34,1188.52,1193.6,4559449,AMZN
11/29/2017,1194.8,1194.8,1145.19,1161.27,9257512,AMZN
11/30/2017,1167.1,1178.57,1160,1176.75,4509208,AMZN
12/1/2017,1172.05,1179.65,1152,1162.35,4107094,AMZN
12/4/2017,1173.85,1175.2,1128,1133.95,5931915,AMZN
12/5/2017,1128.26,1159.27,1124.74,1141.57,4079774,AMZN
12/6/2017,1137.99,1155.89,1136.08,1152.35,2853316,AMZN
12/7/2017,1156.59,1163.19,1151,1159.79,2511569,AMZN
12/8/2017,1170.4,1172.79,1157.1,1162,3050074,AMZN
12/11/2017,1164.6,1169.9,1157,1168.92,2363473,AMZN
12/12/2017,1166.51,1173.6,1161.61,1165.08,2235892,AMZN
12/13/2017,1170,1170.87,1160.27,1164.13,2616760,AMZN
12/14/2017,1163.71,1177.93,1162.45,1174.26,3214337,AMZN
12/15/2017,1179.03,1182.75,1169.33,1179.14,4778621,AMZN
12/18/2017,1187.37,1194.78,1180.91,1190.58,2947625,AMZN
12/19/2017,1189.15,1192.97,1179.14,1187.38,2587792,AMZN
12/20/2017,1190.5,1191,1176,1177.62,2371166,AMZN
12/21/2017,1175.9,1179.17,1167.64,1174.76,2123117,AMZN
12/22/2017,1172.08,1174.62,1167.83,1168.36,1585054,AMZN
12/26/2017,1168.36,1178.32,1160.55,1176.76,2005187,AMZN
12/27/2017,1179.91,1187.29,1175.61,1182.26,1867208,AMZN
12/28/2017,1189,1190.1,1184.38,1186.1,1841676,AMZN
12/29/2017,1182.35,1184,1167.5,1169.47,2688391,AMZN
1/2/2015,529.01,531.27,524.1,524.81,1446662,GOOG
1/5/2015,523.26,524.33,513.06,513.87,2054238,GOOG
1/6/2015,515,516.175,501.05,501.96,2891950,GOOG
1/7/2015,507,507.244,499.65,501.1,2059366,GOOG
1/8/2015,497.99,503.48,491,502.68,3344395,GOOG
1/9/2015,504.76,504.92,494.79,496.17,2065715,GOOG
1/12/2015,494.94,495.976,487.56,492.55,2320446,GOOG
1/13/2015,498.84,502.98,492.39,496.18,2365687,GOOG
1/14/2015,494.65,503.23,493,500.87,2229638,GOOG
1/15/2015,505.57,505.68,497.76,501.79,2711355,GOOG
1/16/2015,500.01,508.19,500,508.08,2292043,GOOG
1/20/2015,511,512.5,506.016,506.9,2225922,GOOG
1/21/2015,507.25,519.28,506.2,518.04,2262455,GOOG
1/22/2015,521.48,536.33,519.7,534.39,2669558,GOOG
1/23/2015,535.59,542.17,533,539.95,2275485,GOOG
1/26/2015,538.53,539,529.67,535.21,1539524,GOOG
1/27/2015,529.97,530.7,518.19,518.63,1898844,GOOG
1/28/2015,522.78,522.99,510,510,1679230,GOOG
1/29/2015,511,511.09,501.2,510.66,4174924,GOOG
1/30/2015,515.86,539.87,515.52,534.52,5590977,GOOG
2/2/2015,531.73,533,518.55,528.48,2841976,GOOG
2/3/2015,528,533.4,523.26,529.24,2033085,GOOG
2/4/2015,529.24,532.6715,521.27,522.76,1659125,GOOG
2/5/2015,523.79,528.5,522.09,527.58,1844687,GOOG
2/6/2015,527.64,537.2,526.41,531,1758650,GOOG
2/9/2015,528,532,526.02,527.83,1264276,GOOG
2/10/2015,529.3,537.7,526.92,536.94,1745076,GOOG
2/11/2015,535.3,538.45,533.3775,535.97,1373970,GOOG
2/12/2015,537.25,544.82,534.673,542.93,1615824,GOOG
2/13/2015,543.35,549.91,543.13,549.01,1895126,GOOG
2/17/2015,546.83,550,541.09,542.84,1612439,GOOG
2/18/2015,541.4,545.49,537.51,539.7,1449089,GOOG
2/19/2015,538.04,543.11,538.01,542.87,987478,GOOG
2/20/2015,543.13,543.75,535.8,538.95,1441212,GOOG
2/23/2015,536.05,536.439,529.41,531.91,1453907,GOOG
2/24/2015,530,536.79,528.25,536.09,1002393,GOOG
2/25/2015,535.9,546.22,535.445,543.87,1821041,GOOG
2/26/2015,543.21,556.14,541.5,555.48,2305219,GOOG
2/27/2015,554.24,564.71,552.9,558.4,2403553,GOOG
3/2/2015,560.53,572.15,558.75,571.34,2123796,GOOG
3/3/2015,570.45,575.39,566.52,573.64,1700084,GOOG
3/4/2015,571.87,577.11,568.01,573.37,1871694,GOOG
3/5/2015,575.02,577.91,573.41,575.33,1385818,GOOG
3/6/2015,574.88,576.6799,566.76,567.685,1654561,GOOG
3/9/2015,566.86,570.27,563.535,568.85,1059336,GOOG
3/10/2015,564.25,564.85,554.73,555.01,1787357,GOOG
3/11/2015,555.14,558.14,550.68,551.18,1815763,GOOG
3/12/2015,553.51,556.37,550.46,555.51,1385772,GOOG
3/13/2015,553.5,558.4,544.22,547.32,1698872,GOOG
3/16/2015,550.95,556.85,546,554.51,1636493,GOOG
3/17/2015,551.71,553.8,548,550.84,1800570,GOOG
3/18/2015,552.5,559.78,547.0001,559.5,2128714,GOOG
3/19/2015,559.39,560.8,556.145,557.99,1194049,GOOG
3/20/2015,561.65,561.72,559.05,560.36,2609690,GOOG
3/23/2015,560.43,562.36,555.83,558.81,1639306,GOOG
3/24/2015,562.56,574.59,561.21,570.19,2576234,GOOG
3/25/2015,570.5,572.26,558.74,558.785,2146384,GOOG
3/26/2015,557.59,558.9,550.65,555.17,1568331,GOOG
3/27/2015,553,555.28,548.13,548.34,1892323,GOOG
3/30/2015,551.62,553.47,548.17,552.03,1283958,GOOG
3/31/2015,550,554.71,546.72,548,1583677,GOOG
4/1/2015,548.6,551.14,539.5,542.56,1957718,GOOG
4/2/2015,540.85,540.85,533.8467,535.53,1711737,GOOG
4/6/2015,532.22,538.41,529.57,536.765,1320767,GOOG
4/7/2015,538.08,542.69,536,537.02,1299298,GOOG
4/8/2015,538.38,543.85,538.38,541.61,1175332,GOOG
4/9/2015,541.03,541.95,535.49,540.78,1553586,GOOG
4/10/2015,542.29,542.29,537.31,540.01,1405574,GOOG
4/13/2015,538.41,544.06,537.31,539.17,1640809,GOOG
4/14/2015,536.25,537.5699,528.0925,530.39,2597043,GOOG
4/15/2015,528.7,534.73,523.22,532.53,2312512,GOOG
4/16/2015,529.9,535.59,529.61,533.8,1296304,GOOG
4/17/2015,528.66,529.84,521.01,524.05,2145955,GOOG
4/20/2015,525.6,536.09,524.5,535.38,1675487,GOOG
4/21/2015,537.51,539.39,533.675,533.97,1839668,GOOG
4/22/2015,534.4,541.08,531.75,539.365,1589248,GOOG
4/23/2015,541,550.96,540.23,547,4173376,GOOG
4/24/2015,566.1,571.14,557.25,565.06,4919031,GOOG
4/27/2015,563.39,565.95,553.2001,555.37,2398039,GOOG
4/28/2015,554.64,556.02,550.366,553.68,1490983,GOOG
4/29/2015,550.47,553.68,546.905,549.08,1698761,GOOG
4/30/2015,547.87,548.59,535.05,537.34,2082214,GOOG
5/1/2015,538.43,539.54,532.1,537.9,1768181,GOOG
5/4/2015,538.53,544.07,535.06,540.78,1307960,GOOG
5/5/2015,538.21,539.74,530.3906,530.8,1383068,GOOG
5/6/2015,531.24,532.38,521.085,524.22,1566987,GOOG
5/7/2015,523.99,533.46,521.75,530.7,1546278,GOOG
5/8/2015,536.65,541.15,536,538.22,1527615,GOOG
5/11/2015,538.37,541.98,535.4,535.7,905285,GOOG
5/12/2015,531.6,533.2089,525.26,529.04,1634174,GOOG
5/13/2015,530.56,534.3215,528.655,529.62,1253063,GOOG
5/14/2015,533.77,539,532.41,538.4,1403935,GOOG
5/15/2015,539.18,539.2743,530.38,533.85,1971343,GOOG
5/18/2015,532.01,534.82,528.85,532.3,2003421,GOOG
5/19/2015,533.98,540.66,533.04,537.36,1966947,GOOG
5/20/2015,538.49,542.92,532.972,539.27,1430826,GOOG
5/21/2015,537.95,543.8399,535.98,542.51,1462695,GOOG
5/22/2015,540.15,544.19,539.51,540.11,1176214,GOOG
5/26/2015,538.12,539,529.88,532.32,2406512,GOOG
5/27/2015,532.8,540.55,531.71,539.79,1525019,GOOG
5/28/2015,538.01,540.61,536.25,539.78,1029849,GOOG
5/29/2015,537.37,538.63,531.45,532.11,2597407,GOOG
6/1/2015,536.79,536.79,529.76,533.99,1904332,GOOG
6/2/2015,532.93,543,531.33,539.18,1938989,GOOG
6/3/2015,539.91,543.5,537.11,540.31,1717036,GOOG
6/4/2015,537.76,540.59,534.32,536.7,1348337,GOOG
6/5/2015,536.35,537.2,532.52,533.33,1388220,GOOG
6/8/2015,533.31,534.12,526.24,526.83,1524139,GOOG
6/9/2015,527.56,529.2,523.01,526.69,1455266,GOOG
6/10/2015,529.36,538.36,529.35,536.69,1814958,GOOG
6/11/2015,538.425,538.98,533.02,534.61,1217536,GOOG
6/12/2015,531.6,533.12,530.16,532.33,955789,GOOG
6/15/2015,528,528.3,524,527.2,1632702,GOOG
6/16/2015,528.4,529.6399,525.56,528.15,1071814,GOOG
6/17/2015,529.37,530.98,525.1,529.26,1294216,GOOG
6/18/2015,531,538.15,530.79,536.73,1833109,GOOG
6/19/2015,537.21,538.25,533.01,536.69,1893497,GOOG
6/22/2015,539.59,543.74,537.53,538.19,1250282,GOOG
6/23/2015,539.64,541.499,535.25,540.48,1197450,GOOG
6/24/2015,540,540,535.66,537.84,1286608,GOOG
6/25/2015,538.87,540.9,535.23,535.23,1335697,GOOG
6/26/2015,537.26,537.76,531.35,531.69,2109130,GOOG
6/29/2015,525.01,528.61,520.54,521.52,1937821,GOOG
6/30/2015,526.02,526.25,520.5,520.51,2235595,GOOG
7/1/2015,524.73,525.69,518.2305,521.84,1961354,GOOG
7/2/2015,521.08,524.65,521.08,523.4,1235903,GOOG
7/6/2015,519.5,525.25,519,522.86,1280525,GOOG
7/7/2015,523.13,526.18,515.18,525.02,1597229,GOOG
7/8/2015,521.05,522.734,516.11,516.83,1296699,GOOG
7/9/2015,523.12,523.77,520.35,520.68,1842347,GOOG
7/10/2015,526.29,532.56,525.55,530.13,1956682,GOOG
7/13/2015,532.88,547.11,532.4001,546.55,2206475,GOOG
7/14/2015,546.76,565.8487,546.71,561.1,3244066,GOOG
7/15/2015,560.13,566.5029,556.79,560.22,1784554,GOOG
7/16/2015,565.12,580.68,565,579.85,4768318,GOOG
7/17/2015,649,674.468,645,672.93,11164943,GOOG
7/20/2015,659.24,668.88,653.01,663.02,5860872,GOOG
7/21/2015,655.21,673,654.3,662.3,3377196,GOOG
7/22/2015,660.89,678.64,659,662.1,3929309,GOOG
7/23/2015,661.27,663.63,641,644.28,3029109,GOOG
7/24/2015,647,648.17,622.52,623.56,3625747,GOOG
7/27/2015,621,634.3,620.5,627.26,2675381,GOOG
7/28/2015,632.83,632.83,623.31,628,1727327,GOOG
7/29/2015,628.8,633.36,622.65,631.93,1575069,GOOG
7/30/2015,630,635.22,622.05,632.59,1474203,GOOG
7/31/2015,631.38,632.91,625.5,625.61,1706149,GOOG
8/3/2015,625.34,633.0556,625.34,631.21,1304511,GOOG
8/4/2015,628.42,634.81,627.16,629.25,1490881,GOOG
8/5/2015,634.33,647.86,633.16,643.78,2334266,GOOG
8/6/2015,645,645.379,632.25,642.68,1572600,GOOG
8/7/2015,640.23,642.68,629.71,635.3,1403865,GOOG
8/10/2015,639.48,643.44,631.249,633.73,1809205,GOOG
8/11/2015,669.2,674.9,654.27,660.78,5029203,GOOG
8/12/2015,663.08,665,652.29,659.56,2940803,GOOG
8/13/2015,659.3225,664.5,651.661,656.45,1810749,GOOG
8/14/2015,655.01,659.855,652.66,657.12,1072061,GOOG
8/17/2015,656.8,661.38,651.24,660.87,1051699,GOOG
8/18/2015,661.9,664,653.46,656.13,1456059,GOOG
8/19/2015,656.6,667,654.19,660.9,2134098,GOOG
8/20/2015,655.46,662.99,642.9,646.83,2855299,GOOG
8/21/2015,639.78,640.05,612.33,612.48,4265183,GOOG
8/24/2015,573,614,565.05,589.61,5770302,GOOG
8/25/2015,614.91,617.45,581.11,582.06,3537966,GOOG
8/26/2015,610.35,631.71,599.05,628.62,4235891,GOOG
8/27/2015,639.4,643.59,622,637.61,3491336,GOOG
8/28/2015,632.82,636.88,624.56,630.38,1978733,GOOG
8/31/2015,627.54,635.8,617.68,618.25,2176737,GOOG
9/1/2015,602.36,612.86,594.1,597.79,3702105,GOOG
9/2/2015,605.68,614.34,599.71,614.34,2575620,GOOG
9/3/2015,617,619.71,602.8213,606.25,1759572,GOOG
9/4/2015,600,603.47,595.25,600.7,2089453,GOOG
9/8/2015,612.49,616.31,604.12,614.66,2279538,GOOG
9/9/2015,621.22,626.52,609.6,612.72,1702094,GOOG
9/10/2015,613.1,624.16,611.43,621.35,1905276,GOOG
9/11/2015,619.75,625.78,617.42,625.77,1373545,GOOG
9/14/2015,625.7,625.86,619.43,623.24,1702271,GOOG
9/15/2015,626.7,638.7,623.78,635.14,2084397,GOOG
9/16/2015,635.47,637.95,632.32,635.98,1286454,GOOG
9/17/2015,637.79,650.9,635.02,642.9,2274690,GOOG
9/18/2015,636.79,640,627.02,629.25,5133386,GOOG
9/21/2015,634.4,636.49,625.94,635.44,1788506,GOOG
9/22/2015,627,627.55,615.43,622.69,2562869,GOOG
9/23/2015,622.05,628.93,620,622.36,1470949,GOOG
9/24/2015,616.64,627.32,612.4,625.8,2240098,GOOG
9/25/2015,629.77,629.77,611,611.97,2174009,GOOG
9/28/2015,610.34,614.605,589.38,594.89,3127667,GOOG
9/29/2015,597.28,605,590.22,594.97,2310284,GOOG
9/30/2015,603.28,608.76,600.73,608.42,2413441,GOOG
10/1/2015,608.37,612.09,599.85,611.29,1867601,GOOG
10/2/2015,607.2,627.34,603.13,626.91,2684805,GOOG
10/5/2015,632,643.01,627,641.47,1803643,GOOG
10/6/2015,638.84,649.25,636.5295,645.44,2236847,GOOG
10/7/2015,649.24,650.609,632.15,642.36,2092714,GOOG
10/8/2015,641.36,644.45,625.56,639.16,2182081,GOOG
10/9/2015,640,645.99,635.318,643.61,1648736,GOOG
10/12/2015,642.09,648.5,639.01,646.67,1276134,GOOG
10/13/2015,643.15,657.8125,643.15,652.3,1807685,GOOG
10/14/2015,653.21,659.39,648.85,651.16,1415468,GOOG
10/15/2015,654.66,663.13,654.46,661.74,1885737,GOOG
10/16/2015,664.11,664.97,657.2,662.2,1611128,GOOG
10/19/2015,661.18,666.82,659.58,666.1,1477340,GOOG
10/20/2015,664.04,664.7197,644.195,650.28,2498215,GOOG
10/21/2015,654.15,655.87,641.73,642.61,1794172,GOOG
10/22/2015,646.7,657.8,644.01,651.79,4070954,GOOG
10/23/2015,727.5,730,701.5,702,6653923,GOOG
10/26/2015,701.55,719.15,701.26,712.78,2716615,GOOG
10/27/2015,707.38,713.62,704.55,708.49,2245796,GOOG
10/28/2015,707.33,712.98,703.08,712.95,2178917,GOOG
10/29/2015,710.5,718.26,710.01,716.92,1455965,GOOG
10/30/2015,715.73,718,710.05,710.81,1908774,GOOG
11/2/2015,711.06,721.62,705.85,721.11,1886250,GOOG
11/3/2015,718.86,724.65,714.72,722.16,1565379,GOOG
11/4/2015,722,733.1,721.9,728.11,1706700,GOOG
11/5/2015,729.47,739.48,729.47,731.25,1861550,GOOG
11/6/2015,731.5,735.41,727.01,733.76,1511599,GOOG
11/9/2015,730.2,734.71,719.43,724.89,2069807,GOOG
11/10/2015,724.4,730.59,718.5001,728.32,1607994,GOOG
11/11/2015,732.46,741,730.23,735.4,1366995,GOOG
11/12/2015,731,737.8,728.645,731.23,1837154,GOOG
11/13/2015,729.17,731.15,716.73,717,2075504,GOOG
11/16/2015,715.6,729.49,711.33,728.96,1905893,GOOG
11/17/2015,729.29,731.845,723.027,725.3,1510903,GOOG
11/18/2015,727.58,741.41,727,740,1684259,GOOG
11/19/2015,738.74,742,737.43,738.41,1327879,GOOG
11/20/2015,746.53,757.92,743,756.6,2213284,GOOG
11/23/2015,757.45,762.7075,751.82,755.98,1415385,GOOG
11/24/2015,752,755.279,737.63,748.28,2334197,GOOG
11/25/2015,748.14,752,746.06,748.15,1122224,GOOG
11/27/2015,748.46,753.41,747.49,750.26,838528,GOOG
11/30/2015,748.81,754.93,741.27,742.6,2097624,GOOG
12/1/2015,747.11,768.95,746.7,767.04,2134621,GOOG
12/2/2015,768.9,775.955,758.96,762.38,2230373,GOOG
12/3/2015,766.01,768.995,745.63,752.54,2590641,GOOG
12/4/2015,753.1,768.49,750,766.81,2757283,GOOG
12/7/2015,767.77,768.73,755.09,763.25,1812314,GOOG
12/8/2015,757.89,764.8,754.2,762.37,1829475,GOOG
12/9/2015,759.17,764.23,737.001,751.61,2699990,GOOG
12/10/2015,752.85,755.85,743.83,749.46,1988380,GOOG
12/11/2015,741.16,745.71,736.75,738.87,2224410,GOOG
12/14/2015,741.79,748.73,724.17,747.77,2421236,GOOG
12/15/2015,753,758.08,743.01,743.4,2666229,GOOG
12/16/2015,750,760.59,739.435,758.09,1993251,GOOG
12/17/2015,762.42,762.68,749,749.43,1553418,GOOG
12/18/2015,746.51,754.13,738.15,739.31,3148743,GOOG
12/21/2015,746.13,750,740,747.77,1525703,GOOG
12/22/2015,751.65,754.85,745.53,750,1365520,GOOG
12/23/2015,753.47,754.21,744,750.31,1566726,GOOG
12/24/2015,749.55,751.35,746.62,748.4,527223,GOOG
12/28/2015,752.92,762.99,749.52,762.51,1515716,GOOG
12/29/2015,766.69,779.98,766.43,776.6,1765012,GOOG
